ASV_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
3960a69d7f49a900d43aacb23702a9d1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999994195
b08631955bd28f6f02d3f2cff4f691b6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.740080656
905c5e5b8b4a4044a361c2676658fbb8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999998317
2599bbcf4f6880f318512e2f906bbce3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.913289584
3bca71dedf69074910e3648601227de6,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,,1
a2901ed0ed611e3b9db72b801ee3d2f6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_baratii,0.833424798
ed03dbd41f0f8fa1f85da6171cf485c8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae,uncultured_bacterium,0.988730127
f5117599bd80c4291ea9bddb6046b867,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Negativibacillus,uncultured_bacterium,0.968116918
51aa4979a02e0d62dd120b19a3eaba5b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.98695151
9043480240770737045782c85913ad9e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999890952
221c7edb4949c5e827017e01ec81b0ce,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium,0.837561322
7fed99ea0184c11560ec9cff5e4a69f3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999995578
a74528a5091257f23a1b0ac1096d562a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospira,uncultured_bacterium,0.793557551
f088660ca692d490382821d0959721d9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.995745127
1fd77c4a3f7a72e492ae948e138777b2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium,0.928523611
16322c70121864be469be44e90025d64,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,uncultured_bacterium,0.715914328
284fd53515074a21c99e9c83662ad26c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,uncultured_rumen,0.968185644
3fed9a140a443628e44b41f0ad77aa2b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.993650308
962bc5e20ea822348580d29c63a99c65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,0.903805758
f150f8a36d67e0ef31a381fa02b8afbd,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.9999904
e1fb24259c1ee63363070040fc7dc5c7,Bacteria,Firmicutes,Clostridia,,,,,0.999951757
ff68da4c1c67f455251a88155c1795d1,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,Clostridiales_bacterium,0.733558297
07135c862ccdbd38db62e175a010fff2,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.837761018
8b96434029e57bad68b2a1044c878302,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium,0.993794469
b1934937faba03b17ae14ca4f88d9ec7,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,,,0.99994375
d221dff25bd1f0b43b87870e1f02aecb,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured_bacterium,0.844986107
f432626ef2d67988b44a1b0c7fe3e073,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999418989
062aef07d9028ff969e9950b6e9c168c,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999994204
2fab33ff491a122e79d4c7dab48c6f4e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,uncultured_bacterium,0.847042861
3dc30ce9c32cc5641543d7d106358720,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.998873298
38b55a2d5ec85dbca9750fba92636b3b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_rumen,0.729331982
26d8610651bcf72f8926dcbf62ab8090,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium,0.999999754
7d177bac8505e38054bef73b1df2eefd,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999981168
f5ff34cc877158fcf11ccde22a6e96ff,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999992146
6486b4cb0d5b9becce9f8b622ff207e6,Bacteria,Firmicutes,Clostridia,Oscillospirales,,,,0.99973169
d48a0f2a6163ff907d0bd13c056bb35c,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.99999882
7220a71e57a2a9fd3925e706cbf8b101,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.759307045
5cd09cbc3406213b3c53c2203791f1c6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999231806
804f3959c8a59a117173b623521246ed,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,,0.989575619
91cfabb9c044af816949b728d8a739fb,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,,0.99988136
229b0c48239940cd15a92f385a8c1f68,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,uncultured_Veillonellaceae,0.927409576
ac8adba31daeda137b4c0e8ae38d1dcc,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.830585708
bee52d7c70207d60fbd9281e0a390765,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,[Eubacterium]_siraeum_group,uncultured_bacterium,0.962481245
2a5aad173a75bc4be24ed2dd5fa437b4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.938809529
5dd49875321b5ba5c8c978ba648b93d3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_bacterium,0.736434327
a05bc17b5b76320556ed90d7153e5df2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999971254
81d006c8ab9cac88a6d7870d9db1fe68,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium,0.903165869
8a617b8ac8c75277c81d5387dbe70170,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,,0.999999737
669572727788462df578c2a1f1abcb3c,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999999606
440e1234305cc92900dee958590bf955,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,uncultured_rumen,0.73282072
92152bd493f676967150471ea66f0e61,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,uncultured_bacterium,0.982993262
80d7c65c354bf82c5f0e2df96525ad09,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_bacterium,0.847993671
722df8ee15ba0496c3d35c1cc1f038c6,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999993707
431f72ecc985adba8643b52e5ccbebb7,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,uncultured_Firmicutes,0.803062124
47d1aa44f803330ed99d5447980ffc06,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999996586
ce457fe3c27cd49fa3ff36dd5ca5ef5a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,uncultured_bacterium,0.981513983
bf2d11cce1c8837cf61539f810eddd9f,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,uncultured_bacterium,0.979801267
781a25749f7b4c1e693ad0c18d0a6774,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_porci,0.932333967
6909a64abd14ede5e9d952b36badf1d8,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,,0.999573959
c6122bf2a219410db567d7c50d677d94,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,,0.999999951
470b3864eaf0512d4cc411edf2d65b0e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.998088759
6f7d4e657e8c26dc5378f796d4c4d9fc,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999998195
fde7b4bfd984dd139b5f243e0866c26b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,,0.714703165
fc96427b9f0dd42ecb8f490777382f9e,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,0.999432074
87c562a1910c5ec5ed517f8233a79867,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_baratii,0.77902062
a8bb4f0eb9fbc55b943cd45a4368f13c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.944841491
c58728bc4aecc1a13ed36d5deba8f423,Bacteria,Elusimicrobiota,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,uncultured_rumen,0.999969447
52cca0bb386797e006309154cf352443,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.998051349
793b56c6eb7081490989257523115c84,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.982306501
3e3b0b6790a0ad696ae7771dcc685510,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,,1
738b3f4a29134d608514162e712649f7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,0.999957563
ea57214ce2a0d90a8949583a52ed71d4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,uncultured_Ruminococcus,0.801038339
b57dc556166b577a96afcb875bfc45f4,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.997485508
23d8cd3c1c42cfb4e90ecf30e39ee67a,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_rumen,0.97204299
9597b2cae81f66ffc967c0ca543a2032,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_Ruminococcaceae,0.862764828
0068cd289fe5f97a31b91e0bf2bc0593,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,0.999935498
036f53be48eb0c6fbd62e19a84d39f8d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999998275
049444608736b38aa2da92ce6cd76113,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.999999561
069270423aefaa3e8f1191725ade6018,Bacteria,Firmicutes,Clostridia,,,,,0.999963667
0cca7b8a0f574321721b4fe91b9f3a34,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.999314892
85c1fa77d650f4bd2faa6bc09a638281,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,TM7_phylum,0.7939817
864ae495d9fa6c7749ea18589101d394,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,0.999976556
52b38c9be4e541af9448d8611a001de5,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.957386133
3ce1535587c8010823cb93778ec4edeb,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.999471427
39dcf56f6850f4057682f1f4911dbd9a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999994885
d821c47f5f032c25ee763c4bf44fd37a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11_gut_group,uncultured_bacterium,0.998163823
0d8ba7845176c471fdf066cd81fe9300,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.870408335
9e03ac2a5b429c288d9da84bc0257e90,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus]_furcosa_group,uncultured_bacterium,0.891605524
6c398ebbd69e922a95fe69cbf0ea0c6c,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.80929921
38c8c2b24e72ecb5c63a67fd2620e952,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,uncultured,uncultured_Bacteroidales,0.99997756
62d61c021b7de43283cc4ee302e8b919,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,,0.886375493
f51b91166a44d8c9f98d6646a9267524,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,,,0.998885082
c4690d04b479316419c1c30d5eb1be94,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,,0.999682702
8f12197064404d955c446d07d5ba28c7,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.99998605
c21d9ef4667379294daea98078f6d053,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.971559685
a729375969ea29c9306a7dcf975a621c,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.842110271
50857a95d0314a3345ce30679e535379,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999997567
7b0b366a08ba50f86016607890ebbf82,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,,0.747367712
f939a1dde66cb6c1d6dc0054b73b2844,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,,,0.999992212
6c1f22c3cb0af234f07af0d557b41ba0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium,0.994680609
c955fb9cddca2f8a7093a89aeb96356b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium,0.999995752
6bd1ef59641bfa46a2cb941a8b994ddd,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,0.789147534
00d8cded900dc67eb7b8f73d6384b9c2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999996009
d248cae00f4b5b89d51b6d1d364e29ce,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.976488105
a9cfc02e5ff9742c7ee0a174e716cf89,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.996941598
f02afc72ef3810915c53b57dfdba239d,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.997727212
ed6d145df8688833de7d91a9193812e2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999993577
57255f25b18634c4713512a7e8d70185,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,0.711400399
83a8e58659841f6d2e7c472840bc8087,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,uncultured_bacterium,0.999781558
c9a1c2969740f9b59fb86902d43273ef,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium,0.992450963
9639cdbfabdf8495045ac3cf358cbfb5,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,uncultured_bacterium,0.75374579
2c35e097b6a37ed82bc4188008aa0c8a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,0.999857142
339ceadcbbcccad499a6dd5e08373a8f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,0.999984715
fe5c849905e915cbd76950cc68b61823,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_Bacteroides,0.809758494
24bdffc8c3d66d753a1809003d20b90a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_sakei,0.789268723
b3148d8f4737b6ce0aa49ab693deb1e5,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999995917
18906af43e8474e4378f8280b72d66cf,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_appendicis,0.785034206
5a755b1a7c98dff3300425e35804eab9,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_rumen,0.982800512
44c1aef699961e59bd342ee507baed51,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,,0.951897412
7e52a9908dc1c77d4f6d78360de13650,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,,0.968863658
ad149a5523fadaae54ef3a7a64ce7f02,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999983133
aa9eebb70c4980160fa1a915028c1164,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.999999982
990f1c75c16af305304c8a7bbb930576,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,uncultured_bacterium,0.761053562
092b3592b8e7654ea6a6d42e322e1cbf,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,,0.999999921
0c36628e89a09b1713e7c6651cf41e81,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,,0.999450718
3ff39753340bbef5b1a2429aa91840f2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_bacterium,0.849499714
2182ac39c40767cc384bdc3dd184c9bd,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_bacterium,0.974849793
48f69a6214ce8923874798b7a22e8c0d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,0.996322677
aaf2dc9b58c3eb26ddc374ae092238a3,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_bacterium,0.76203071
221ade5bef21aac3df4ab2843dd6d06e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,,0.999999982
c41af26058d9dd7e5c5a59f85240a096,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.99989205
7f84f02bfca7fac8c4d2334f322835d8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Pseudobutyrivibrio,,0.948190884
9b1d552fd5ca3aec94017d9db80678d1,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.997701326
3489b20d1d471042fefed0ddd765ef99,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium]_nodatum_group,uncultured_bacterium,0.828989171
b6731ac2755baa7e512b3f41ca1daeec,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.99998894
f35727c9cc5bdaabbe5a584e7ccb4d56,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.998467038
87a4dfb60a5ae9090a7f77a34dec1ae7,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,,0.951017898
fe351364acd59cfb4773f04c3972c540,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,,0.999999251
09639d8cb49974a2834c3157bedef673,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.963703058
f5ddbe44a22105ad056dbfdcdbc1b9d1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.897363075
e7fe467ba122cfe1db17eadaccfec3d5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_rumen,0.929133272
e9b4b28597e5325567274b27ab89535f,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,,0.9999998
ff5980f2ed5a970d7216a1bd382d42b4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,[Eubacterium]_siraeum_group,uncultured_bacterium,0.968105248
abce2b78625cff6ecd79f865039455d9,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.999816201
b6e4140afe1a618aef03992e9a10e1df,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_prokaryote,0.93898819
537f7b5f9a4207075cd5fd024b094918,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,uncultured_bacterium,0.718182256
15bf11284980d89e4f1c9751253239a5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_bacterium,0.97366339
58379a880cc50a815f62ba71230ecc22,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,,0.81464752
bb63039df12921ad41b9cd06e442bce8,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,uncultured_rumen,0.802935306
e52cca3a2d654167f21ecfcfc3070fd9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae,uncultured_bacterium,0.993599392
40f271821cf6a75af1b410f029d5f996,Bacteria,Firmicutes,Clostridia,,,,,0.999268067
ffec97b10826a5a5e02c82d8ba5060a6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,uncultured,uncultured_Porphyromonadaceae,0.99810541
c054593f472c224e64c00f12d446eb48,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_bacterium,0.996822736
d8e3521d7a29999f1871187e17cd2dec,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,uncultured_bacterium,0.847733974
7841c35ab59280b729debb55ff8a2e4c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Pygmaiobacter,uncultured_bacterium,0.97962189
bef73d70bdd857ffceb39576471da0cf,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,0.981144504
5833448cc4d673911e9175181edb36c8,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,,0.998658946
3be66a031d6806453e3502b0be02ae82,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,uncultured_bacterium,0.999999084
21c13af39193f4a08a95e662c7252de3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Cellulosilyticum,uncultured_bacterium,0.970296634
5aa170793598f0ada6d2ffe443be70b2,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.854648354
c70dff6bd3f1820807845562816ef982,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia_goodfellowii,0.882936015
